Group,Step1,Question1,Tip1,Step2,Question2,Tip2,Step3,Question3,Tip3,image_url
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__180.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_270.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__0.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg
7,Long sight lines,"Count the number of directions (front/along the street, right, left) in which you see at least one long sight line at any point","Long sight line: the ability to see at least 1,000 feet or about three city blocks into the distance at any point|Record a 1 if you had a long sight line in one direction, a 2 for two directions, and a 3 if you had a long sight line in all three directions|Only count it if the view is not significantly obstructed|Do not count sight lines through buildings that are being constructed",Proportion of Sky,Estimate the proportion of sky in your frame vision along the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",Proportion of Sky,Estimate the proportion of sky in your frame vision across the street,"Frame of vision: your frame of vision is the “box” that is visible when you look ahead with your line of sight parallel to the ground. To better define the area, make a box with your fingers (thumbs and pointer fingers) and hold it up to your face. Slowly move it away until you can see all four sides—this is your box|Record the estimated proportion (use decimal increments of 0.05)|Sky visible through a glass obstruction does not count as visible sky|If a building is under construction, there is an obstructed view and therefore the proportion of the sky you can see will be smaller",https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg
